"model","scenario","year","variable","value"
"MRI-ESM2-0","ssp370",2027,"global_tas",1.37541381289877
"MRI-ESM2-0","ssp370",2027,"land_tas",1.64893023529411
"MRI-ESM2-0","ssp370",2027,"sst",0.900002837681608
"MRI-ESM2-0","ssp370",2028,"global_tas",1.43285347889205
"MRI-ESM2-0","ssp370",2028,"land_tas",1.70033423529412
"MRI-ESM2-0","ssp370",2028,"sst",0.930148057681608
"MRI-ESM2-0","ssp370",2029,"global_tas",1.42456586515324
"MRI-ESM2-0","ssp370",2029,"land_tas",1.6960182352941
"MRI-ESM2-0","ssp370",2029,"sst",0.913671897681608
"MRI-ESM2-0","ssp370",2030,"global_tas",1.48478282299574
"MRI-ESM2-0","ssp370",2030,"land_tas",1.80122423529413
"MRI-ESM2-0","ssp370",2030,"sst",0.943956077681608
"MRI-ESM2-0","ssp370",2031,"global_tas",1.50580171566786
"MRI-ESM2-0","ssp370",2031,"land_tas",1.82745623529412
"MRI-ESM2-0","ssp370",2031,"sst",0.967845457681608
"MRI-ESM2-0","ssp370",2032,"global_tas",1.44840651554032
"MRI-ESM2-0","ssp370",2032,"land_tas",1.69024023529411
"MRI-ESM2-0","ssp370",2032,"sst",0.925849357681608
"MRI-ESM2-0","ssp370",2033,"global_tas",1.54574176948602
"MRI-ESM2-0","ssp370",2033,"land_tas",1.8652582352941
"MRI-ESM2-0","ssp370",2033,"sst",0.979535737681608
"MRI-ESM2-0","ssp370",2034,"global_tas",1.63818431045284
"MRI-ESM2-0","ssp370",2034,"land_tas",1.98695623529411
"MRI-ESM2-0","ssp370",2034,"sst",1.04027465768161
"MRI-ESM2-0","ssp370",2035,"global_tas",1.60321220462419
"MRI-ESM2-0","ssp370",2035,"land_tas",1.90033823529411
"MRI-ESM2-0","ssp370",2035,"sst",1.02356867768161
"MRI-ESM2-0","ssp370",2036,"global_tas",1.62688521522783
"MRI-ESM2-0","ssp370",2036,"land_tas",1.89764223529411
"MRI-ESM2-0","ssp370",2036,"sst",1.05771301768161
"MRI-ESM2-0","ssp370",2037,"global_tas",1.6746574374463
"MRI-ESM2-0","ssp370",2037,"land_tas",1.95771623529411
"MRI-ESM2-0","ssp370",2037,"sst",1.09121003768161
"MRI-ESM2-0","ssp370",2038,"global_tas",1.68818164850617
"MRI-ESM2-0","ssp370",2038,"land_tas",2.04555423529411
"MRI-ESM2-0","ssp370",2038,"sst",1.11343163768161
"MRI-ESM2-0","ssp370",2039,"global_tas",1.80351744728095
"MRI-ESM2-0","ssp370",2039,"land_tas",2.1675782352941
"MRI-ESM2-0","ssp370",2039,"sst",1.16934143768161
"MRI-ESM2-0","ssp370",2040,"global_tas",1.86841586254018
"MRI-ESM2-0","ssp370",2040,"land_tas",2.19811823529411
"MRI-ESM2-0","ssp370",2040,"sst",1.21492023768161
"MRI-ESM2-0","ssp370",2041,"global_tas",1.85836385404257
"MRI-ESM2-0","ssp370",2041,"land_tas",2.21338823529411
"MRI-ESM2-0","ssp370",2041,"sst",1.21506303768161
"MRI-ESM2-0","ssp370",2042,"global_tas",1.85621647477594
"MRI-ESM2-0","ssp370",2042,"land_tas",2.24262823529411
"MRI-ESM2-0","ssp370",2042,"sst",1.19880263768161
"MRI-ESM2-0","ssp370",2043,"global_tas",1.80456992360149
"MRI-ESM2-0","ssp370",2043,"land_tas",2.17163823529411
"MRI-ESM2-0","ssp370",2043,"sst",1.17553263768161
"MRI-ESM2-0","ssp370",2044,"global_tas",1.82933496578667
"MRI-ESM2-0","ssp370",2044,"land_tas",2.1466402352941
"MRI-ESM2-0","ssp370",2044,"sst",1.21872583768161
"MRI-ESM2-0","ssp370",2045,"global_tas",1.98819090333147
"MRI-ESM2-0","ssp370",2045,"land_tas",2.41341423529412
"MRI-ESM2-0","ssp370",2045,"sst",1.30157483768161
"MRI-ESM2-0","ssp370",2046,"global_tas",1.91266304320436
"MRI-ESM2-0","ssp370",2046,"land_tas",2.26824423529412
"MRI-ESM2-0","ssp370",2046,"sst",1.26021783768161
"MRI-ESM2-0","ssp370",2047,"global_tas",2.0375325037426
"MRI-ESM2-0","ssp370",2047,"land_tas",2.42924623529411
"MRI-ESM2-0","ssp370",2047,"sst",1.33390663768161
"MRI-ESM2-0","ssp370",2048,"global_tas",2.11518216446536
"MRI-ESM2-0","ssp370",2048,"land_tas",2.52530023529411
"MRI-ESM2-0","ssp370",2048,"sst",1.38032463768161
"MRI-ESM2-0","ssp370",2049,"global_tas",2.07629897335303
"MRI-ESM2-0","ssp370",2049,"land_tas",2.4715902352941
"MRI-ESM2-0","ssp370",2049,"sst",1.36302523768161
"MRI-ESM2-0","ssp370",2050,"global_tas",2.12014268156553
"MRI-ESM2-0","ssp370",2050,"land_tas",2.53279423529409
"MRI-ESM2-0","ssp370",2050,"sst",1.38570723768161
"MRI-ESM2-0","ssp370",2051,"global_tas",2.1984918285041
"MRI-ESM2-0","ssp370",2051,"land_tas",2.64937623529411
"MRI-ESM2-0","ssp370",2051,"sst",1.43579983768161
"MRI-ESM2-0","ssp370",2052,"global_tas",2.16163517313582
"MRI-ESM2-0","ssp370",2052,"land_tas",2.55189623529412
"MRI-ESM2-0","ssp370",2052,"sst",1.42766823768161
"MRI-ESM2-0","ssp370",2053,"global_tas",2.23945593785693
"MRI-ESM2-0","ssp370",2053,"land_tas",2.63336423529411
"MRI-ESM2-0","ssp370",2053,"sst",1.47624603768161
"MRI-ESM2-0","ssp370",2054,"global_tas",2.32221249204639
"MRI-ESM2-0","ssp370",2054,"land_tas",2.72911823529411
"MRI-ESM2-0","ssp370",2054,"sst",1.54297343768161
"MRI-ESM2-0","ssp370",2055,"global_tas",2.29394763514071
"MRI-ESM2-0","ssp370",2055,"land_tas",2.75853023529411
"MRI-ESM2-0","ssp370",2055,"sst",1.50733083768161
"MRI-ESM2-0","ssp370",2056,"global_tas",2.28469728315255
"MRI-ESM2-0","ssp370",2056,"land_tas",2.63832623529411
"MRI-ESM2-0","ssp370",2056,"sst",1.52062063768161
"MRI-ESM2-0","ssp370",2057,"global_tas",2.40373318563994
"MRI-ESM2-0","ssp370",2057,"land_tas",2.78185423529411
"MRI-ESM2-0","ssp370",2057,"sst",1.61401723768161
"MRI-ESM2-0","ssp370",2058,"global_tas",2.4380955156698
"MRI-ESM2-0","ssp370",2058,"land_tas",2.8853182352941
"MRI-ESM2-0","ssp370",2058,"sst",1.64812463768161
"MRI-ESM2-0","ssp370",2059,"global_tas",2.46477739007243
"MRI-ESM2-0","ssp370",2059,"land_tas",2.95738023529411
"MRI-ESM2-0","ssp370",2059,"sst",1.64745303768161
"MRI-ESM2-0","ssp370",2060,"global_tas",2.43117525905018
"MRI-ESM2-0","ssp370",2060,"land_tas",2.8639402352941
"MRI-ESM2-0","ssp370",2060,"sst",1.61831203768161
"MRI-ESM2-0","ssp370",2061,"global_tas",2.54151201532921
"MRI-ESM2-0","ssp370",2061,"land_tas",3.0386342352941
"MRI-ESM2-0","ssp370",2061,"sst",1.71578143768161
"MRI-ESM2-0","ssp370",2062,"global_tas",2.6073639063624
"MRI-ESM2-0","ssp370",2062,"land_tas",3.19550823529411
"MRI-ESM2-0","ssp370",2062,"sst",1.74399523768161
"MRI-ESM2-0","ssp370",2063,"global_tas",2.51417991921321
"MRI-ESM2-0","ssp370",2063,"land_tas",3.01088423529412
"MRI-ESM2-0","ssp370",2063,"sst",1.67174743768161
"MRI-ESM2-0","ssp370",2064,"global_tas",2.5835203517037
"MRI-ESM2-0","ssp370",2064,"land_tas",3.15359223529411
"MRI-ESM2-0","ssp370",2064,"sst",1.72193223768161
"MRI-ESM2-0","ssp370",2065,"global_tas",2.56640237135744
"MRI-ESM2-0","ssp370",2065,"land_tas",3.09286223529411
"MRI-ESM2-0","ssp370",2065,"sst",1.70904263768161
"MRI-ESM2-0","ssp370",2066,"global_tas",2.56885686193074
"MRI-ESM2-0","ssp370",2066,"land_tas",3.07200823529411
"MRI-ESM2-0","ssp370",2066,"sst",1.71476043768161
"MRI-ESM2-0","ssp370",2067,"global_tas",2.67859686184209
"MRI-ESM2-0","ssp370",2067,"land_tas",3.18583223529412
"MRI-ESM2-0","ssp370",2067,"sst",1.78943383768161
"MRI-ESM2-0","ssp370",2068,"global_tas",2.6921887296223
"MRI-ESM2-0","ssp370",2068,"land_tas",3.14993223529412
"MRI-ESM2-0","ssp370",2068,"sst",1.81746763768161
"MRI-ESM2-0","ssp370",2069,"global_tas",2.775757110495
"MRI-ESM2-0","ssp370",2069,"land_tas",3.34049623529412
"MRI-ESM2-0","ssp370",2069,"sst",1.86919343768161
"MRI-ESM2-0","ssp370",2070,"global_tas",2.8599296572596
"MRI-ESM2-0","ssp370",2070,"land_tas",3.53401623529411
"MRI-ESM2-0","ssp370",2070,"sst",1.90370463768161
"MRI-ESM2-0","ssp370",2071,"global_tas",2.8239866380245
"MRI-ESM2-0","ssp370",2071,"land_tas",3.41902023529411
"MRI-ESM2-0","ssp370",2071,"sst",1.91617403768161
"MRI-ESM2-0","ssp370",2072,"global_tas",2.85680545403351
"MRI-ESM2-0","ssp370",2072,"land_tas",3.45422023529411
"MRI-ESM2-0","ssp370",2072,"sst",1.92689043768161
"MRI-ESM2-0","ssp370",2073,"global_tas",2.84952367498322
"MRI-ESM2-0","ssp370",2073,"land_tas",3.37826623529412
"MRI-ESM2-0","ssp370",2073,"sst",1.92721323768161
"MRI-ESM2-0","ssp370",2074,"global_tas",2.94855462033828
"MRI-ESM2-0","ssp370",2074,"land_tas",3.54489623529411
"MRI-ESM2-0","ssp370",2074,"sst",1.99795843768161
"MRI-ESM2-0","ssp370",2075,"global_tas",2.93724799117377
"MRI-ESM2-0","ssp370",2075,"land_tas",3.51512423529411
"MRI-ESM2-0","ssp370",2075,"sst",1.99337243768161
"MRI-ESM2-0","ssp370",2076,"global_tas",2.92267319791197
"MRI-ESM2-0","ssp370",2076,"land_tas",3.46787423529412
"MRI-ESM2-0","ssp370",2076,"sst",1.97638803768161
"MRI-ESM2-0","ssp370",2077,"global_tas",3.02475003854112
"MRI-ESM2-0","ssp370",2077,"land_tas",3.60454623529411
"MRI-ESM2-0","ssp370",2077,"sst",2.06315503768161
"MRI-ESM2-0","ssp370",2078,"global_tas",3.11386781977279
"MRI-ESM2-0","ssp370",2078,"land_tas",3.74239823529412
"MRI-ESM2-0","ssp370",2078,"sst",2.10268183768161
"MRI-ESM2-0","ssp370",2079,"global_tas",3.14937318043847
"MRI-ESM2-0","ssp370",2079,"land_tas",3.75044223529411
"MRI-ESM2-0","ssp370",2079,"sst",2.13896563768161
"MRI-ESM2-0","ssp370",2080,"global_tas",3.17430666230745
"MRI-ESM2-0","ssp370",2080,"land_tas",3.82462023529412
"MRI-ESM2-0","ssp370",2080,"sst",2.16617603768161
"MRI-ESM2-0","ssp370",2081,"global_tas",3.21965167586858
"MRI-ESM2-0","ssp370",2081,"land_tas",3.89508823529411
"MRI-ESM2-0","ssp370",2081,"sst",2.21175163768161
"MRI-ESM2-0","ssp370",2082,"global_tas",3.19888305788678
"MRI-ESM2-0","ssp370",2082,"land_tas",3.79154223529409
"MRI-ESM2-0","ssp370",2082,"sst",2.20147403768161
"MRI-ESM2-0","ssp370",2083,"global_tas",3.24875807065964
"MRI-ESM2-0","ssp370",2083,"land_tas",3.83085823529411
"MRI-ESM2-0","ssp370",2083,"sst",2.21563823768161
"MRI-ESM2-0","ssp370",2084,"global_tas",3.28504729961193
"MRI-ESM2-0","ssp370",2084,"land_tas",3.90841623529412
"MRI-ESM2-0","ssp370",2084,"sst",2.24660183768161
"MRI-ESM2-0","ssp370",2085,"global_tas",3.37176371396032
"MRI-ESM2-0","ssp370",2085,"land_tas",4.0404302352941
"MRI-ESM2-0","ssp370",2085,"sst",2.29988843768161
"MRI-ESM2-0","ssp370",2086,"global_tas",3.38660598362702
"MRI-ESM2-0","ssp370",2086,"land_tas",4.01730423529413
"MRI-ESM2-0","ssp370",2086,"sst",2.30401243768161
"MRI-ESM2-0","ssp370",2087,"global_tas",3.44450760326058
"MRI-ESM2-0","ssp370",2087,"land_tas",4.10100823529411
"MRI-ESM2-0","ssp370",2087,"sst",2.38104663768161
"MRI-ESM2-0","ssp370",2088,"global_tas",3.46621197699865
"MRI-ESM2-0","ssp370",2088,"land_tas",4.16759223529412
"MRI-ESM2-0","ssp370",2088,"sst",2.36991163768161
"MRI-ESM2-0","ssp370",2089,"global_tas",3.48860785263829
"MRI-ESM2-0","ssp370",2089,"land_tas",4.18433223529411
"MRI-ESM2-0","ssp370",2089,"sst",2.41655483768161
"MRI-ESM2-0","ssp370",2090,"global_tas",3.53796543852426
"MRI-ESM2-0","ssp370",2090,"land_tas",4.20768623529411
"MRI-ESM2-0","ssp370",2090,"sst",2.44501383768161
"MRI-ESM2-0","ssp370",2091,"global_tas",3.59682640760136
"MRI-ESM2-0","ssp370",2091,"land_tas",4.2501102352941
"MRI-ESM2-0","ssp370",2091,"sst",2.49178383768161
"MRI-ESM2-0","ssp370",2092,"global_tas",3.58958299913858
"MRI-ESM2-0","ssp370",2092,"land_tas",4.28255823529412
"MRI-ESM2-0","ssp370",2092,"sst",2.50407323768161
"MRI-ESM2-0","ssp370",2093,"global_tas",3.64731274700124
"MRI-ESM2-0","ssp370",2093,"land_tas",4.3717162352941
"MRI-ESM2-0","ssp370",2093,"sst",2.51804943768161
"MRI-ESM2-0","ssp370",2094,"global_tas",3.7233758878857
"MRI-ESM2-0","ssp370",2094,"land_tas",4.4621882352941
"MRI-ESM2-0","ssp370",2094,"sst",2.58425283768161
"MRI-ESM2-0","ssp370",2095,"global_tas",3.78018540391081
"MRI-ESM2-0","ssp370",2095,"land_tas",4.55439623529412
"MRI-ESM2-0","ssp370",2095,"sst",2.59039603768161
"MRI-ESM2-0","ssp370",2096,"global_tas",3.74191845743471
"MRI-ESM2-0","ssp370",2096,"land_tas",4.42632623529412
"MRI-ESM2-0","ssp370",2096,"sst",2.59200483768161
"MRI-ESM2-0","ssp370",2097,"global_tas",3.78190536993351
"MRI-ESM2-0","ssp370",2097,"land_tas",4.51123023529411
"MRI-ESM2-0","ssp370",2097,"sst",2.61842343768161
"MRI-ESM2-0","ssp370",2098,"global_tas",3.81969382521452
"MRI-ESM2-0","ssp370",2098,"land_tas",4.58867023529411
"MRI-ESM2-0","ssp370",2098,"sst",2.65496063768161
"MRI-ESM2-0","ssp370",2099,"global_tas",3.8313007467643
"MRI-ESM2-0","ssp370",2099,"land_tas",4.58636423529411
"MRI-ESM2-0","ssp370",2099,"sst",2.66576203768161
"MRI-ESM2-0","ssp370",2100,"global_tas",3.85924223504358
"MRI-ESM2-0","ssp370",2100,"land_tas",4.55785823529411
"MRI-ESM2-0","ssp370",2100,"sst",2.71039223768161
"MRI-ESM2-0","ssp434",1850,"global_tas",0.0579363092110157
"MRI-ESM2-0","ssp434",1850,"land_tas",0.165868235294113
"MRI-ESM2-0","ssp434",1850,"sst",0.0456093451705882
"MRI-ESM2-0","ssp434",1851,"global_tas",0.109643091729197
"MRI-ESM2-0","ssp434",1851,"land_tas",0.210048235294096
"MRI-ESM2-0","ssp434",1851,"sst",0.0375306751705882
"MRI-ESM2-0","ssp434",1852,"global_tas",0.0292122870981188
"MRI-ESM2-0","ssp434",1852,"land_tas",0.00824823529410423
"MRI-ESM2-0","ssp434",1852,"sst",0.00663400917058823
"MRI-ESM2-0","ssp434",1853,"global_tas",-0.0757220520986266
"MRI-ESM2-0","ssp434",1853,"land_tas",-0.0636917647058795
"MRI-ESM2-0","ssp434",1853,"sst",-0.0565230748294118
"MRI-ESM2-0","ssp434",1854,"global_tas",-0.115022930779617
"MRI-ESM2-0","ssp434",1854,"land_tas",-0.0309517647058897
"MRI-ESM2-0","ssp434",1854,"sst",-0.0801331548294118
"MRI-ESM2-0","ssp434",1855,"global_tas",0.065971730140518
"MRI-ESM2-0","ssp434",1855,"land_tas",0.0806882352940761
"MRI-ESM2-0","ssp434",1855,"sst",0.0829296751705882
"MRI-ESM2-0","ssp434",1856,"global_tas",0.0630353108177815
"MRI-ESM2-0","ssp434",1856,"land_tas",0.22289823529411
"MRI-ESM2-0","ssp434",1856,"sst",-0.0232719948294118
"MRI-ESM2-0","ssp434",1857,"global_tas",-0.00727599803951762
"MRI-ESM2-0","ssp434",1857,"land_tas",0.017308235294081
"MRI-ESM2-0","ssp434",1857,"sst",-0.0396634048294118
"MRI-ESM2-0","ssp434",1858,"global_tas",-0.0255812295998794
"MRI-ESM2-0","ssp434",1858,"land_tas",-0.0738517647059211
"MRI-ESM2-0","ssp434",1858,"sst",0.00135625917058823
"MRI-ESM2-0","ssp434",1859,"global_tas",0.145494369875564
"MRI-ESM2-0","ssp434",1859,"land_tas",0.21737823529412
"MRI-ESM2-0","ssp434",1859,"sst",0.0784465951705882
"MRI-ESM2-0","ssp434",1860,"global_tas",-0.00736475495568811
"MRI-ESM2-0","ssp434",1860,"land_tas",0.0707982352940917
"MRI-ESM2-0","ssp434",1860,"sst",-0.0258175748294118
"MRI-ESM2-0","ssp434",1861,"global_tas",-0.0363150208925163
"MRI-ESM2-0","ssp434",1861,"land_tas",-0.0104017647059322
"MRI-ESM2-0","ssp434",1861,"sst",-0.0208438248294118
"MRI-ESM2-0","ssp434",1862,"global_tas",-0.0807449095515267
"MRI-ESM2-0","ssp434",1862,"land_tas",-0.256011764705931
"MRI-ESM2-0","ssp434",1862,"sst",-0.0177516548294118
"MRI-ESM2-0","ssp434",1863,"global_tas",0.0138542294998842
"MRI-ESM2-0","ssp434",1863,"land_tas",0.0340282352941017
"MRI-ESM2-0","ssp434",1863,"sst",0.0306125051705882
"MRI-ESM2-0","ssp434",1864,"global_tas",-0.115251542723684
"MRI-ESM2-0","ssp434",1864,"land_tas",-0.138751764705887
"MRI-ESM2-0","ssp434",1864,"sst",-0.0665832448294118
"MRI-ESM2-0","ssp434",1865,"global_tas",0.00923631463660968
"MRI-ESM2-0","ssp434",1865,"land_tas",0.0418082352940701
"MRI-ESM2-0","ssp434",1865,"sst",0.00413267517058823
"MRI-ESM2-0","ssp434",1866,"global_tas",-0.0530836561355841
"MRI-ESM2-0","ssp434",1866,"land_tas",-0.0813017647059269
"MRI-ESM2-0","ssp434",1866,"sst",-0.0451737448294118
"MRI-ESM2-0","ssp434",1867,"global_tas",-0.0787559774042847
"MRI-ESM2-0","ssp434",1867,"land_tas",-0.0561217647058925
"MRI-ESM2-0","ssp434",1867,"sst",0.00157117547058823
"MRI-ESM2-0","ssp434",1868,"global_tas",0.0260788181378189
"MRI-ESM2-0","ssp434",1868,"land_tas",0.111848235294076
"MRI-ESM2-0","ssp434",1868,"sst",0.0542606751705882
"MRI-ESM2-0","ssp434",1869,"global_tas",-0.110464809788596
"MRI-ESM2-0","ssp434",1869,"land_tas",-0.0718717647059179
"MRI-ESM2-0","ssp434",1869,"sst",-0.0474228248294118
"MRI-ESM2-0","ssp434",1870,"global_tas",-0.0774304892478312
"MRI-ESM2-0","ssp434",1870,"land_tas",-0.0386317647058831
"MRI-ESM2-0","ssp434",1870,"sst",-0.0375494048294118
"MRI-ESM2-0","ssp434",1871,"global_tas",0.00824731823092861
"MRI-ESM2-0","ssp434",1871,"land_tas",0.105988235294092
"MRI-ESM2-0","ssp434",1871,"sst",0.0568833451705882
"MRI-ESM2-0","ssp434",1872,"global_tas",-0.159724370731283
"MRI-ESM2-0","ssp434",1872,"land_tas",-0.176551764705891
"MRI-ESM2-0","ssp434",1872,"sst",-0.0594890748294118
"MRI-ESM2-0","ssp434",1873,"global_tas",-0.263315892836943
"MRI-ESM2-0","ssp434",1873,"land_tas",-0.290191764705924
"MRI-ESM2-0","ssp434",1873,"sst",-0.214593604829412
"MRI-ESM2-0","ssp434",1874,"global_tas",-0.155916677460709
"MRI-ESM2-0","ssp434",1874,"land_tas",-0.260531764705888
"MRI-ESM2-0","ssp434",1874,"sst",-0.0532610748294118
"MRI-ESM2-0","ssp434",1875,"global_tas",0.0718583978918446
"MRI-ESM2-0","ssp434",1875,"land_tas",0.105248235294084
"MRI-ESM2-0","ssp434",1875,"sst",0.0643929251705882
"MRI-ESM2-0","ssp434",1876,"global_tas",0.00677823283717771
"MRI-ESM2-0","ssp434",1876,"land_tas",-0.009211764705924
"MRI-ESM2-0","ssp434",1876,"sst",0.0297977551705882
"MRI-ESM2-0","ssp434",1877,"global_tas",0.0752507282102215
"MRI-ESM2-0","ssp434",1877,"land_tas",0.0630782352940855
"MRI-ESM2-0","ssp434",1877,"sst",0.0653380051705882
"MRI-ESM2-0","ssp434",1878,"global_tas",0.0869225436630927
"MRI-ESM2-0","ssp434",1878,"land_tas",0.040548235294068
"MRI-ESM2-0","ssp434",1878,"sst",0.0638964251705882
"MRI-ESM2-0","ssp434",1879,"global_tas",-0.0272732163210208
"MRI-ESM2-0","ssp434",1879,"land_tas",0.0160182352940978
"MRI-ESM2-0","ssp434",1879,"sst",-0.0119684948294118
"MRI-ESM2-0","ssp434",1880,"global_tas",0.0531807007326961
"MRI-ESM2-0","ssp434",1880,"land_tas",-0.051911764705892
"MRI-ESM2-0","ssp434",1880,"sst",0.0771599251705882
"MRI-ESM2-0","ssp434",1881,"global_tas",0.104107892346576
"MRI-ESM2-0","ssp434",1881,"land_tas",0.162248235294101
"MRI-ESM2-0","ssp434",1881,"sst",0.0641301751705882
"MRI-ESM2-0","ssp434",1882,"global_tas",0.152605096678371
"MRI-ESM2-0","ssp434",1882,"land_tas",0.110548235294118
"MRI-ESM2-0","ssp434",1882,"sst",0.115016695170588
"MRI-ESM2-0","ssp434",1883,"global_tas",-0.0331696244655859
"MRI-ESM2-0","ssp434",1883,"land_tas",-0.0302717647059012
"MRI-ESM2-0","ssp434",1883,"sst",-0.0493284948294118
"MRI-ESM2-0","ssp434",1884,"global_tas",-0.114077628081077
"MRI-ESM2-0","ssp434",1884,"land_tas",-0.268651764705908
"MRI-ESM2-0","ssp434",1884,"sst",-0.141253704829412
"MRI-ESM2-0","ssp434",1885,"global_tas",-0.223678615606957
"MRI-ESM2-0","ssp434",1885,"land_tas",-0.382251764705927
"MRI-ESM2-0","ssp434",1885,"sst",-0.123988504829412
"MRI-ESM2-0","ssp434",1886,"global_tas",-0.0694421023298446
"MRI-ESM2-0","ssp434",1886,"land_tas",-0.0680817647058802
"MRI-ESM2-0","ssp434",1886,"sst",-0.0629426548294118
"MRI-ESM2-0","ssp434",1887,"global_tas",-0.108359704646887
"MRI-ESM2-0","ssp434",1887,"land_tas",-0.0457517647059262
"MRI-ESM2-0","ssp434",1887,"sst",-0.125584004829412
"MRI-ESM2-0","ssp434",1888,"global_tas",-0.0710194839935525
"MRI-ESM2-0","ssp434",1888,"land_tas",-0.128381764705921
"MRI-ESM2-0","ssp434",1888,"sst",-0.0788430748294118
"MRI-ESM2-0","ssp434",1889,"global_tas",-0.0731024985082627
"MRI-ESM2-0","ssp434",1889,"land_tas",-0.142481764705906
"MRI-ESM2-0","ssp434",1889,"sst",-0.0879288248294118
"MRI-ESM2-0","ssp434",1890,"global_tas",-0.0657355693299451
"MRI-ESM2-0","ssp434",1890,"land_tas",-0.0306717647059145
"MRI-ESM2-0","ssp434",1890,"sst",-0.0387417448294118
"MRI-ESM2-0","ssp434",1891,"global_tas",0.0880468688496308
"MRI-ESM2-0","ssp434",1891,"land_tas",0.07040823529411
"MRI-ESM2-0","ssp434",1891,"sst",0.0180843451705882
"MRI-ESM2-0","ssp434",1892,"global_tas",0.0751242417958338
"MRI-ESM2-0","ssp434",1892,"land_tas",-0.0336017647059066
"MRI-ESM2-0","ssp434",1892,"sst",-0.00366574082941177
"MRI-ESM2-0","ssp434",1893,"global_tas",0.0557853534060087
"MRI-ESM2-0","ssp434",1893,"land_tas",-0.00479176470588527
"MRI-ESM2-0","ssp434",1893,"sst",0.0550295951705882
"MRI-ESM2-0","ssp434",1894,"global_tas",0.110548394106274
"MRI-ESM2-0","ssp434",1894,"land_tas",0.0658282352940773
"MRI-ESM2-0","ssp434",1894,"sst",0.0666465951705882
"MRI-ESM2-0","ssp434",1895,"global_tas",0.241697043738839
"MRI-ESM2-0","ssp434",1895,"land_tas",0.284818235294097
"MRI-ESM2-0","ssp434",1895,"sst",0.158571295170588
"MRI-ESM2-0","ssp434",1896,"global_tas",0.24083076781892
"MRI-ESM2-0","ssp434",1896,"land_tas",0.222948235294098
"MRI-ESM2-0","ssp434",1896,"sst",0.157237895170588
"MRI-ESM2-0","ssp434",1897,"global_tas",0.132422620337593
"MRI-ESM2-0","ssp434",1897,"land_tas",0.0993482352940873
"MRI-ESM2-0","ssp434",1897,"sst",0.0994159251705882
"MRI-ESM2-0","ssp434",1898,"global_tas",0.136702115587468
"MRI-ESM2-0","ssp434",1898,"land_tas",0.109528235294079
"MRI-ESM2-0","ssp434",1898,"sst",0.108139895170588
"MRI-ESM2-0","ssp434",1899,"global_tas",0.0630754584329338
"MRI-ESM2-0","ssp434",1899,"land_tas",0.290898235294094
"MRI-ESM2-0","ssp434",1899,"sst",0.00931400917058823
"MRI-ESM2-0","ssp434",1900,"global_tas",-0.0758174802816711
"MRI-ESM2-0","ssp434",1900,"land_tas",-0.183451764705922
"MRI-ESM2-0","ssp434",1900,"sst",-0.0398154948294118
"MRI-ESM2-0","ssp434",1901,"global_tas",0.177773204891878
"MRI-ESM2-0","ssp434",1901,"land_tas",0.186798235294077
"MRI-ESM2-0","ssp434",1901,"sst",0.154210295170588
"MRI-ESM2-0","ssp434",1902,"global_tas",0.122570592787724
"MRI-ESM2-0","ssp434",1902,"land_tas",0.0573782352940952
"MRI-ESM2-0","ssp434",1902,"sst",0.0843177551705882
"MRI-ESM2-0","ssp434",1903,"global_tas",-0.113446641833434
"MRI-ESM2-0","ssp434",1903,"land_tas",-0.310301764705912
"MRI-ESM2-0","ssp434",1903,"sst",-0.0381842448294118
"MRI-ESM2-0","ssp434",1904,"global_tas",0.105983734450888
"MRI-ESM2-0","ssp434",1904,"land_tas",0.170448235294089
"MRI-ESM2-0","ssp434",1904,"sst",0.0404900051705882
"MRI-ESM2-0","ssp434",1905,"global_tas",0.191876373849595
"MRI-ESM2-0","ssp434",1905,"land_tas",0.330388235294095
"MRI-ESM2-0","ssp434",1905,"sst",0.108152795170588
"MRI-ESM2-0","ssp434",1906,"global_tas",0.055747332149167
"MRI-ESM2-0","ssp434",1906,"land_tas",0.0585682352941035
"MRI-ESM2-0","ssp434",1906,"sst",0.0323313451705882
"MRI-ESM2-0","ssp434",1907,"global_tas",-0.0921568800723662
"MRI-ESM2-0","ssp434",1907,"land_tas",-0.153501764705879
"MRI-ESM2-0","ssp434",1907,"sst",-0.0352584048294118
"MRI-ESM2-0","ssp434",1908,"global_tas",0.129798872612469
"MRI-ESM2-0","ssp434",1908,"land_tas",0.137608235294067
"MRI-ESM2-0","ssp434",1908,"sst",0.102476095170588
"MRI-ESM2-0","ssp434",1909,"global_tas",0.186856273866397
"MRI-ESM2-0","ssp434",1909,"land_tas",0.184418235294117
"MRI-ESM2-0","ssp434",1909,"sst",0.177655795170588
"MRI-ESM2-0","ssp434",1910,"global_tas",0.205559260385428
"MRI-ESM2-0","ssp434",1910,"land_tas",0.236178235294119
